"gene","module","score"
"C8orf12",9,0.00057540399338923
"RP11-297N6.4",1,0.0012872975305661
"CTSB",3,0.148624078577841
"SGCZ",8,0.00807980808751474
"CNOT7",1,0.027359497585913
"MTMR7",10,0.00749269353630793
"FGL1",1,0.339081586036932
"LZTS1",6,0.000258828596808759
"DOK2",2,0.00068596550186836
"REEP4",4,0.0023216579487984
"TNFRSF10A",12,0.00111611023349331
"LOXL2",20,0.00675350783907226
"SLC25A37",5,0.122791691653687
"STC1",6,0.000228101121221379
"NEFM",1,0.000622164139051964
"PNMA2",4,0.000465216179571435
"ADRA1A",11,0.00400438120515885
"CLU",5,0.5403418783865
"PBK",6,0.0102846066857024
"NUGGC",18,0.0338786904071385
"DUSP4",16,0.000810274747199684
"TMEM66",9,0.0731119395353022
"PURG",6,0.000615897086337087
"NRG1",7,0.156055174898622
"KCNU1",7,0.0267949874801047
"STAR",5,0.0472511155766204
"ZMAT4",16,0.00215003788382433
"ANK1",2,0.0869898911913126
"PLAT",1,0.00215020846571927
"THAP1",1,0.00199325467782265
"CEBPD",2,0.014885450434682
"SNAI2",9,0.00469975398851833
"SNTG1",18,0.0357526788382257
"PXDNL",11,0.00856091976947661
"ST18",7,0.00272157751299062
"XKR4",1,0.00549728978128459
"IMPAD1",2,0.0233937537748629
"NSMAF",17,0.0272107728975448
"TOX",6,0.00523176631002219
"GGH",5,0.0551796286757715
"TRIM55",11,0.079204453014109
"MYBL1",16,0.00570561814098979
"TRAM1",4,0.0951739896972443
"JPH1",19,0.00301779184452336
"RP11-758M4.1",13,0.00129912801139632
"PKIA",9,0.00337578206251666
"IL7",14,0.00451497673702603
"HEY1",2,0.00104439462767411
"SLC10A5",8,0.00167017155988693
"RALYL",18,0.0643419281421145
